index	chrom	start	end	strand	contains_unk	Adipose|ATAC|None	Adipose|E10|None	Adipose|E11|None	Adipose|E12|None	Adipose|E13|None	Adipose|E14|None	Adipose|E15|None	Adipose|E1|None	Adipose|E2|None	Adipose|E3|None
156	chr1	232017168	232017169	.	False	7.58e-03	1.33e-01	2.61e-03	8.36e-04	1.42e-02	6.92e-02	5.56e-01	8.83e-04	4.49e-02	7.95e-04
157	chr9	126515603	126515604	.	False	6.99e-02	7.51e-02	3.42e-02	9.64e-03	2.49e-01	2.20e-01	3.18e-01	1.48e-03	3.09e-03	7.47e-03
158	chr1	265804675	265804676	.	False	1.07e-01	1.13e-01	4.08e-02	4.16e-03	2.97e-02	1.20e-01	4.78e-01	5.95e-03	8.15e-03	1.78e-02
159	chr1	225163553	225163554	.	False	1.77e-02	1.07e-01	8.72e-03	3.63e-04	1.70e-02	1.01e-01	7.03e-01	3.32e-04	3.37e-03	3.92e-04
160	chr1	236000442	236000443	.	False	1.22e-03	6.61e-02	3.37e-04	4.02e-04	6.41e-03	2.96e-02	7.91e-01	4.77e-04	1.20e-02	6.00e-04
161	chr1	213631912	213631913	.	False	1.88e-02	1.22e-01	3.56e-03	4.95e-04	1.14e-02	6.59e-02	8.01e-01	4.50e-04	4.04e-03	1.49e-03
162	chr9	118646198	118646199	.	False	4.17e-03	1.34e-02	9.67e-04	1.41e-04	1.03e-02	8.91e-02	8.64e-01	8.09e-05	5.41e-04	5.97e-05
163	chr1	219551885	219551886	.	False	3.83e-02	1.46e-01	1.54e-02	1.65e-03	5.06e-02	1.79e-01	5.89e-01	7.85e-04	1.89e-03	1.93e-03
164	chr1	259827773	259827774	.	False	2.39e-02	2.86e-02	1.37e-02	6.50e-04	5.47e-02	1.70e-01	7.32e-01	2.65e-04	7.52e-04	7.84e-04
165	chr9	64218026	64218027	.	False	6.43e-01	1.44e-02	3.10e-01	1.05e-02	1.34e-01	7.57e-02	2.36e-01	1.37e-03	7.45e-04	1.05e-02
166	chr1	244941094	244941095	.	False	2.63e-04	2.09e-03	5.75e-05	5.45e-05	1.90e-03	2.53e-02	9.68e-01	5.31e-05	9.55e-04	1.54e-05
167	chr9	65668546	65668547	.	False	3.27e-01	1.29e-02	5.65e-01	7.14e-03	1.08e-01	3.57e-02	1.05e-01	2.82e-03	1.23e-03	1.96e-02
168	chr1	270918243	270918244	.	False	1.75e-01	2.39e-03	4.31e-01	2.89e-02	3.34e-01	8.84e-03	1.20e-02	2.01e-03	6.71e-04	1.98e-02
169	chr1	198242972	198242973	.	False	2.47e-04	2.89e-03	4.70e-05	3.14e-05	7.14e-04	1.23e-02	9.85e-01	5.98e-05	8.93e-04	1.56e-05
170	chr1	232732589	232732590	.	False	9.09e-02	9.41e-02	2.63e-02	2.41e-03	8.47e-02	2.34e-01	5.01e-01	7.10e-04	1.44e-03	3.13e-03
171	chr1	271942694	271942695	.	False	2.06e-01	2.03e-02	3.08e-01	8.86e-03	3.86e-01	1.17e-01	6.95e-02	8.79e-04	6.60e-04	3.60e-03
172	chr1	212275672	212275673	.	False	4.05e-04	2.16e-03	1.08e-04	4.37e-05	1.62e-03	3.54e-02	9.57e-01	9.92e-05	7.02e-04	2.06e-05
173	chr1	199375641	199375642	.	False	1.73e-03	6.96e-02	4.49e-04	5.80e-04	6.67e-03	1.93e-02	7.76e-01	4.24e-04	3.15e-02	9.63e-04
174	chr1	246558632	246558633	.	False	1.42e-02	7.22e-02	6.33e-03	9.70e-04	3.20e-02	1.53e-01	6.91e-01	5.54e-04	5.93e-03	7.03e-04
175	chr1	196662495	196662496	.	False	5.63e-02	1.45e-01	6.05e-03	5.72e-04	1.25e-02	9.60e-02	6.46e-01	2.34e-03	6.61e-03	3.20e-03
176	chr1	204481502	204481503	.	False	2.83e-03	4.09e-03	3.81e-04	5.73e-05	2.77e-03	4.18e-02	9.46e-01	3.96e-05	3.06e-04	2.17e-05
177	chr1	263996757	263996758	.	False	4.76e-02	1.06e-01	1.52e-02	2.84e-03	1.52e-02	8.46e-02	6.22e-01	1.82e-03	7.13e-03	4.95e-03
178	chr1	204112472	204112473	.	False	1.49e-01	4.24e-02	7.50e-02	1.14e-03	5.54e-02	2.30e-01	6.51e-01	7.14e-04	6.41e-04	9.51e-04
179	chr1	196237882	196237883	.	False	4.31e-04	2.30e-02	1.86e-04	8.91e-05	3.11e-03	2.95e-02	9.25e-01	8.24e-05	1.62e-03	8.43e-05
180	chr9	25918172	25918173	.	False	1.95e-01	2.12e-02	3.91e-01	7.92e-03	1.57e-01	5.34e-02	1.08e-01	4.37e-03	2.36e-03	1.45e-02
181	chr1	239400055	239400056	.	False	2.66e-01	1.50e-02	3.53e-01	1.30e-02	3.81e-01	4.00e-02	2.84e-02	8.69e-04	6.49e-04	1.02e-02
182	chr9	64065455	64065456	.	False	1.56e-01	8.21e-02	1.35e-01	8.19e-03	1.20e-01	1.60e-01	2.29e-01	4.53e-03	7.64e-03	2.08e-02
183	chr9	125188300	125188301	.	False	4.58e-02	2.26e-01	1.39e-02	2.49e-03	4.58e-02	9.78e-02	4.08e-01	1.88e-03	7.24e-03	1.01e-02
184	chr1	250951935	250951936	.	False	1.93e-01	1.95e-01	8.48e-02	5.12e-03	7.81e-02	1.00e-01	1.53e-01	2.88e-03	4.62e-03	2.50e-02
185	chr1	197656414	197656415	.	False	1.11e-03	5.09e-03	2.13e-04	1.96e-04	3.30e-03	3.16e-02	9.51e-01	4.88e-04	1.65e-03	1.79e-04
186	chr9	64432432	64432433	.	False	4.59e-02	6.08e-02	1.85e-02	2.05e-03	6.38e-02	1.69e-01	6.24e-01	9.79e-04	1.61e-03	3.03e-03
187	chr1	257057779	257057780	.	False	1.93e-02	1.22e-01	9.73e-03	1.11e-03	5.71e-02	1.59e-01	6.16e-01	8.10e-04	1.82e-03	1.39e-03
188	chr1	220417834	220417835	.	False	2.19e-02	6.41e-02	4.05e-03	1.35e-03	3.55e-02	1.01e-01	7.29e-01	8.41e-04	2.62e-03	1.89e-03
189	chr1	232418277	232418278	.	False	1.41e-02	1.17e-01	2.41e-03	6.73e-04	1.35e-02	5.29e-02	6.71e-01	1.83e-03	9.88e-03	3.36e-03
190	chr9	124176793	124176794	.	False	1.28e-02	9.25e-02	4.33e-03	1.68e-03	2.41e-02	9.55e-02	5.42e-01	1.61e-03	2.33e-02	1.85e-03
191	chr1	200775675	200775676	.	False	1.19e-02	2.75e-02	1.06e-02	6.94e-03	9.38e-02	1.32e-01	3.74e-01	2.39e-03	1.46e-01	9.68e-04
192	chr9	121713578	121713579	.	False	8.13e-03	2.29e-02	1.67e-03	1.38e-04	5.23e-03	4.64e-02	9.08e-01	7.24e-05	1.01e-03	9.97e-05
193	chr1	266904842	266904843	.	False	2.91e-01	3.88e-03	5.34e-01	1.25e-02	2.35e-01	1.49e-02	2.63e-02	9.61e-04	4.36e-04	1.19e-02
194	chr9	68138108	68138109	.	False	5.33e-02	1.65e-01	1.60e-02	1.91e-03	4.28e-02	1.32e-01	5.72e-01	8.69e-04	2.14e-03	6.93e-03
195	chr1	269248855	269248856	.	False	1.71e-01	1.23e-02	4.63e-01	1.83e-03	1.22e-01	9.10e-02	1.65e-01	5.58e-04	5.23e-04	3.45e-03
196	chr1	198407028	198407029	.	False	1.89e-02	8.78e-02	1.06e-02	2.19e-03	2.09e-02	1.31e-01	6.50e-01	9.59e-04	5.82e-03	2.25e-03
197	chr9	120363332	120363333	.	False	3.59e-01	6.59e-03	3.54e-01	1.51e-02	5.01e-01	5.73e-02	3.26e-02	8.42e-04	4.67e-04	5.62e-03
198	chr1	217477889	217477890	.	False	7.34e-03	3.51e-02	1.74e-03	9.72e-05	5.57e-03	8.75e-02	8.72e-01	6.11e-05	7.76e-04	8.93e-05
199	chr5	21433627	21433628	.	False	3.72e-02	9.95e-02	8.24e-03	4.16e-03	2.54e-02	6.00e-02	4.29e-01	1.41e-02	4.78e-02	2.60e-02
200	chr1	220025568	220025569	.	False	2.89e-02	4.59e-02	6.43e-03	4.28e-04	2.46e-02	1.13e-01	7.89e-01	2.68e-04	8.42e-04	6.80e-04
201	chr1	126465212	126465213	.	False	2.64e-02	8.82e-02	7.61e-03	7.02e-04	1.59e-02	1.06e-01	6.93e-01	9.97e-04	9.34e-03	1.23e-03
202	chr1	213000337	213000338	.	False	9.97e-04	1.12e-02	3.71e-04	9.66e-05	4.91e-03	3.67e-02	9.35e-01	6.86e-05	1.62e-03	5.47e-05
203	chr9	118716161	118716162	.	False	4.71e-01	7.55e-03	4.13e-01	5.89e-03	2.67e-01	1.27e-01	1.54e-01	5.30e-04	3.74e-04	3.83e-03
204	chr17	8973274	8973275	.	False	1.03e-02	5.63e-02	2.07e-03	2.81e-04	7.93e-03	6.90e-02	8.62e-01	3.37e-04	2.59e-03	5.44e-04
205	chr1	220507993	220507994	.	False	4.10e-04	1.91e-02	1.35e-04	1.06e-04	4.93e-03	2.65e-02	9.29e-01	6.45e-05	1.09e-03	7.60e-05
206	chr1	241881548	241881549	.	False	2.43e-02	1.62e-01	1.47e-02	1.17e-03	1.80e-02	7.04e-02	5.98e-01	1.51e-03	1.26e-02	2.63e-03
207	chr1	207167758	207167759	.	False	1.35e-02	1.91e-02	7.34e-03	7.58e-05	5.67e-03	1.48e-01	8.00e-01	9.43e-05	6.23e-04	7.26e-05
208	chr1	255793717	255793718	.	False	7.67e-03	1.97e-02	3.77e-03	2.98e-04	2.19e-02	1.95e-01	7.64e-01	1.95e-04	8.92e-04	1.82e-04
209	chr1	231917715	231917716	.	False	4.36e-03	1.07e-03	1.85e-03	3.62e-04	5.60e-03	4.14e-02	9.01e-01	1.40e-03	4.10e-03	3.18e-04
210	chr1	267617845	267617846	.	False	8.86e-02	5.99e-02	9.75e-02	3.18e-03	1.25e-01	2.55e-01	3.78e-01	1.33e-03	2.52e-03	4.34e-03
211	chr9	114274370	114274371	.	False	2.34e-03	6.98e-02	5.70e-04	2.91e-04	6.27e-03	4.16e-02	8.41e-01	7.58e-04	1.18e-02	4.24e-04
212	chr1	197722350	197722351	.	False	5.67e-04	3.40e-03	1.96e-04	7.59e-05	2.06e-03	3.12e-02	9.69e-01	9.99e-05	9.82e-04	2.34e-05
213	chr1	232273280	232273281	.	False	2.25e-03	4.31e-02	1.22e-03	2.23e-04	1.41e-02	8.64e-02	7.85e-01	1.54e-04	3.86e-03	3.20e-04
214	chr1	259634318	259634319	.	False	1.13e-01	5.79e-02	5.91e-02	5.42e-03	1.62e-01	2.09e-01	4.50e-01	1.07e-03	1.45e-03	6.67e-03
215	chr9	126272343	126272344	.	False	2.56e-02	1.02e-01	8.54e-03	6.45e-04	1.23e-02	6.93e-02	7.01e-01	2.03e-03	5.02e-03	1.98e-03
216	chr1	202947903	202947904	.	False	9.46e-03	1.26e-01	1.46e-03	3.94e-04	8.47e-03	4.27e-02	7.74e-01	4.27e-04	2.78e-03	1.67e-03
217	chr1	267102198	267102199	.	False	5.46e-01	9.57e-04	7.29e-03	2.90e-01	2.58e-02	1.33e-03	4.90e-03	1.13e-01	6.56e-03	2.30e-01
218	chr1	213562373	213562374	.	False	1.12e-03	9.59e-03	3.41e-04	7.68e-05	4.20e-03	4.10e-02	9.40e-01	6.55e-05	1.55e-03	4.66e-05
219	chr9	128981960	128981961	.	False	1.01e-01	5.99e-02	6.29e-02	3.64e-03	1.43e-01	1.96e-01	4.70e-01	6.89e-04	1.62e-03	4.54e-03
220	chr9	121627991	121627992	.	False	6.85e-02	4.81e-02	1.38e-02	1.10e-04	2.74e-03	4.49e-02	8.46e-01	1.92e-04	2.91e-04	6.62e-04
221	chr1	272548834	272548835	.	False	8.44e-02	2.62e-02	1.84e-01	2.40e-04	4.30e-02	1.73e-01	5.24e-01	1.44e-04	2.02e-04	2.88e-04
222	chr1	221321622	221321623	.	False	1.48e-02	2.46e-02	5.30e-03	6.54e-04	2.21e-02	1.57e-01	7.72e-01	5.30e-04	6.41e-03	5.04e-04
223	chr1	225025628	225025629	.	False	1.05e-02	9.64e-02	3.49e-03	4.39e-04	7.37e-03	3.56e-02	6.48e-01	4.52e-04	2.03e-02	1.41e-03
224	chr1	200359510	200359511	.	False	2.54e-04	7.59e-03	1.58e-04	4.80e-05	3.16e-03	2.58e-02	9.67e-01	1.97e-05	1.53e-03	2.20e-05
225	chr1	219528908	219528909	.	False	4.74e-02	6.39e-02	1.91e-02	2.02e-03	6.59e-02	1.81e-01	6.13e-01	6.82e-04	4.55e-03	4.85e-03
226	chr9	126351410	126351411	.	False	5.81e-03	4.54e-02	3.37e-03	2.99e-04	1.23e-02	1.05e-01	8.39e-01	3.12e-04	5.14e-03	3.21e-04
227	chr1	200990143	200990144	.	False	2.66e-03	4.81e-02	6.60e-04	3.82e-04	1.00e-02	5.11e-02	8.61e-01	2.52e-04	2.53e-03	3.33e-04
228	chr9	113782523	113782524	.	False	9.20e-02	8.04e-02	7.62e-02	7.04e-03	1.87e-01	2.42e-01	3.27e-01	1.38e-03	2.87e-03	4.15e-03
229	chr1	272540775	272540776	.	False	3.32e-01	1.46e-02	4.05e-01	1.68e-02	2.13e-01	3.34e-02	3.96e-02	2.01e-03	1.01e-03	3.59e-02
230	chr1	214675986	214675987	.	False	2.05e-04	7.25e-04	7.86e-05	4.62e-05	1.90e-03	4.83e-02	9.54e-01	3.64e-05	4.10e-04	1.06e-05
231	chr9	123054379	123054380	.	False	3.86e-03	8.27e-03	2.01e-03	9.22e-05	9.58e-03	1.19e-01	8.42e-01	5.40e-05	4.92e-04	4.94e-05
232	chr1	214716300	214716301	.	False	9.10e-04	7.91e-03	4.31e-04	5.37e-05	2.72e-03	3.32e-02	9.51e-01	3.80e-05	6.95e-04	4.61e-05
233	chr1	239454531	239454532	.	False	2.24e-02	1.11e-01	1.74e-02	5.64e-03	7.29e-02	2.48e-01	5.20e-01	1.52e-03	7.87e-03	4.28e-03
234	chr1	247896152	247896153	.	False	2.24e-02	2.65e-02	1.15e-02	2.23e-04	2.82e-02	2.64e-01	6.77e-01	1.92e-04	5.58e-04	1.89e-04
235	chr1	259280791	259280792	.	False	8.19e-02	8.31e-02	7.45e-02	2.06e-03	8.92e-02	1.72e-01	4.30e-01	1.74e-03	1.77e-03	6.38e-03
236	chr1	217154896	217154897	.	False	6.14e-03	1.13e-02	1.43e-03	9.27e-05	6.62e-03	6.15e-02	9.05e-01	6.29e-05	2.98e-04	7.28e-05
237	chr1	195848910	195848911	.	False	1.93e-01	1.08e-01	1.34e-01	7.27e-04	1.43e-02	1.00e-01	4.70e-01	6.93e-04	8.53e-04	8.80e-03
238	chr9	135050387	135050388	.	False	2.59e-01	4.52e-02	9.70e-02	8.49e-03	9.29e-02	8.49e-02	9.65e-02	3.78e-02	9.38e-03	9.10e-02
239	chr1	220731361	220731362	.	False	4.59e-02	9.02e-02	1.10e-02	2.17e-04	1.51e-02	1.53e-01	6.85e-01	1.93e-04	8.78e-04	2.82e-04
240	chr1	245514610	245514611	.	False	3.93e-03	1.11e-02	1.20e-03	1.28e-04	6.97e-03	7.84e-02	9.09e-01	1.19e-04	5.52e-04	1.03e-04
241	chr1	270190733	270190734	.	False	9.98e-01	1.62e-06	1.35e-05	3.59e-04	5.77e-06	1.29e-05	4.15e-04	9.93e-01	3.12e-03	1.54e-02
242	chr9	121358995	121358996	.	False	2.47e-02	7.47e-02	1.40e-02	9.58e-04	5.75e-02	2.36e-01	5.93e-01	2.69e-04	1.04e-03	5.74e-04
243	chr9	123708680	123708681	.	False	3.09e-02	4.75e-02	1.46e-02	5.51e-04	3.40e-02	2.04e-01	7.13e-01	3.19e-04	6.30e-04	1.00e-03
244	chr1	272383970	272383971	.	False	1.30e-01	3.47e-02	1.36e-01	2.56e-02	3.14e-01	1.36e-01	1.41e-01	6.79e-03	7.74e-03	1.31e-02
245	chr1	248182333	248182334	.	False	2.54e-03	4.60e-02	7.78e-04	2.06e-04	1.22e-02	1.12e-01	8.42e-01	1.19e-04	1.16e-03	1.19e-04
246	chr9	128149399	128149400	.	False	2.23e-01	2.43e-01	8.39e-03	1.89e-03	4.77e-03	3.81e-02	3.19e-01	2.12e-02	3.65e-02	4.39e-02
247	chr1	270692526	270692527	.	False	4.76e-01	3.56e-03	7.54e-02	4.91e-02	3.48e-02	1.13e-03	6.78e-03	1.46e-02	1.75e-03	2.62e-01
248	chr1	252489983	252489984	.	False	1.33e-03	1.29e-02	8.39e-04	2.62e-04	4.35e-03	5.39e-02	9.18e-01	1.88e-04	2.42e-03	1.46e-04
249	chr1	205642551	205642552	.	False	9.50e-04	1.71e-02	3.76e-04	4.52e-05	2.80e-03	4.86e-02	9.42e-01	3.58e-05	4.45e-04	4.68e-05
250	chr1	254391104	254391105	.	False	3.60e-01	8.49e-03	3.24e-01	3.14e-02	5.22e-01	6.23e-02	5.83e-02	1.20e-03	1.13e-03	8.59e-03
251	chr1	249458346	249458347	.	False	9.50e-03	1.18e-02	2.22e-03	1.61e-04	1.91e-02	1.52e-01	8.12e-01	1.03e-04	2.79e-04	1.73e-04
252	chr1	272815764	272815765	.	False	1.29e-01	1.57e-02	3.64e-01	1.05e-02	2.79e-01	4.20e-02	3.14e-02	9.78e-04	9.47e-04	1.64e-02
253	chr1	243384367	243384368	.	False	3.18e-02	7.72e-02	8.47e-03	6.36e-04	3.20e-02	1.95e-01	7.34e-01	4.98e-04	1.35e-03	8.32e-04
254	chr1	196561845	196561846	.	False	6.47e-03	1.29e-02	1.25e-03	6.30e-05	8.77e-03	1.18e-01	8.59e-01	1.13e-04	1.91e-04	3.58e-05
255	chr1	265038554	265038555	.	False	3.16e-01	2.65e-03	3.29e-01	3.26e-02	4.51e-01	1.42e-02	1.40e-02	8.22e-04	4.23e-04	9.75e-03
256	chr1	226183797	226183798	.	False	9.16e-04	1.63e-02	5.13e-04	1.56e-04	5.57e-03	4.57e-02	9.15e-01	1.35e-04	3.72e-03	8.49e-05
257	chr9	132463191	132463192	.	False	3.83e-01	6.46e-03	2.75e-01	1.42e-02	2.32e-01	2.04e-02	3.70e-02	1.25e-03	4.47e-04	2.25e-02
258	chr1	198684166	198684167	.	False	1.17e-02	1.70e-01	1.35e-03	6.26e-04	9.37e-03	6.27e-02	5.71e-01	2.12e-03	4.72e-02	3.29e-03
259	chr1	270467268	270467269	.	False	1.41e-01	1.11e-02	5.44e-01	2.40e-03	3.08e-01	1.57e-01	9.51e-02	4.64e-04	6.07e-04	9.06e-04
260	chr9	130309509	130309510	.	False	4.64e-03	1.93e-02	2.02e-03	8.94e-05	5.53e-03	1.06e-01	8.71e-01	8.67e-05	1.73e-03	8.50e-05
261	chr1	253254857	253254858	.	False	4.83e-02	6.59e-02	2.69e-02	3.49e-04	6.03e-03	6.09e-02	7.18e-01	5.10e-04	1.11e-03	1.92e-03
262	chr1	262153583	262153584	.	False	4.72e-01	1.41e-02	2.02e-01	3.29e-02	3.04e-01	3.87e-02	4.91e-02	9.90e-03	2.64e-03	1.18e-01
263	chr1	244384193	244384194	.	False	2.86e-04	3.51e-03	1.45e-04	5.50e-05	2.36e-03	4.24e-02	9.61e-01	3.57e-05	4.56e-04	3.80e-05
264	chr1	269811462	269811463	.	False	2.53e-01	1.12e-02	5.07e-01	1.44e-02	1.08e-01	2.69e-02	4.07e-02	7.42e-03	1.15e-03	6.47e-02
265	chr9	118225035	118225036	.	False	1.21e-03	1.39e-02	5.70e-04	6.69e-04	7.87e-03	8.75e-02	8.82e-01	5.48e-04	3.37e-03	1.94e-04
266	chr1	255240349	255240350	.	False	7.06e-02	1.16e-01	2.35e-02	2.18e-03	5.86e-02	1.80e-01	5.52e-01	9.28e-04	1.50e-03	4.83e-03
267	chr1	264302649	264302650	.	False	1.45e-01	4.99e-03	1.56e-01	8.80e-02	5.08e-01	1.70e-02	9.76e-03	2.33e-03	1.15e-03	3.92e-02
268	chr1	244268700	244268701	.	False	1.09e-03	9.66e-03	2.86e-04	1.15e-04	3.39e-03	3.91e-02	9.37e-01	1.36e-04	1.50e-03	4.37e-05
269	chr1	210322032	210322033	.	False	1.39e-03	2.70e-03	4.80e-04	2.41e-04	5.01e-03	3.20e-02	9.17e-01	2.15e-04	1.95e-03	1.63e-04
270	chr9	135062952	135062953	.	False	1.27e-01	3.30e-02	1.39e-01	1.31e-03	2.98e-02	1.28e-01	6.10e-01	1.65e-03	1.23e-03	2.35e-03
271	chr1	262497830	262497831	.	False	1.09e-03	2.04e-03	1.86e-04	6.86e-05	1.74e-03	4.00e-02	9.35e-01	9.69e-05	6.12e-04	2.48e-05
272	chr1	221357648	221357649	.	False	1.05e-02	1.65e-01	2.23e-03	1.19e-03	1.21e-02	4.86e-02	6.90e-01	9.22e-04	9.26e-03	2.64e-03
273	chr1	197967518	197967519	.	False	4.35e-04	5.83e-03	1.93e-04	8.11e-05	5.12e-03	4.90e-02	9.54e-01	6.85e-05	1.27e-03	2.69e-05
274	chr1	221673665	221673666	.	False	1.24e-02	1.24e-01	2.01e-03	8.61e-04	1.94e-02	7.68e-02	6.97e-01	4.58e-04	1.67e-03	1.53e-03
275	chr1	272291148	272291149	.	False	1.39e-01	4.16e-02	2.22e-01	1.57e-02	2.43e-01	1.64e-01	1.79e-01	2.97e-03	3.67e-03	9.10e-03
276	chr1	263996304	263996305	.	False	2.63e-03	2.46e-02	2.40e-03	3.22e-04	1.34e-02	1.24e-01	8.37e-01	1.69e-04	6.34e-03	1.24e-04
277	chr1	221726447	221726448	.	False	3.44e-04	1.28e-03	1.25e-04	1.68e-04	4.89e-03	9.39e-02	8.92e-01	1.08e-04	8.17e-04	4.10e-05
278	chr1	212455558	212455559	.	False	4.27e-03	7.81e-03	5.55e-04	3.68e-05	1.78e-03	4.51e-02	9.42e-01	4.15e-05	1.53e-04	3.94e-05
279	chr1	268484435	268484436	.	False	3.80e-01	2.08e-02	2.13e-01	1.19e-02	1.77e-01	3.54e-02	3.82e-02	1.18e-02	2.39e-03	1.82e-01
280	chr9	124002365	124002366	.	False	6.10e-03	6.38e-02	1.89e-03	7.44e-04	1.69e-02	8.08e-02	7.74e-01	3.23e-04	2.56e-03	1.17e-03
281	chr1	274222322	274222323	.	False	9.47e-02	1.02e-02	3.05e-01	3.92e-03	3.18e-01	1.91e-01	2.07e-01	6.15e-04	6.00e-04	1.40e-03
282	chr1	236744173	236744174	.	False	7.45e-02	7.68e-02	5.07e-02	2.48e-03	7.29e-02	1.74e-01	5.20e-01	5.90e-04	1.47e-03	4.63e-03
283	chr1	203447747	203447748	.	False	5.98e-03	7.02e-02	1.03e-03	1.07e-03	1.21e-02	4.30e-02	6.12e-01	2.24e-03	2.65e-02	2.02e-03
284	chr1	200386352	200386353	.	False	3.03e-04	4.65e-03	5.11e-05	3.11e-05	1.00e-03	1.50e-02	9.78e-01	4.81e-05	6.82e-04	1.38e-05
285	chr1	247271290	247271291	.	False	3.21e-03	2.81e-02	1.13e-03	2.44e-04	2.40e-02	1.69e-01	7.43e-01	1.25e-04	7.12e-04	1.43e-04
286	chr1	260351396	260351397	.	False	4.06e-01	7.45e-03	5.38e-01	2.48e-03	1.79e-01	1.07e-01	1.40e-01	3.21e-04	3.35e-04	4.46e-03
287	chr1	254204843	254204844	.	False	2.72e-01	1.98e-02	4.46e-01	1.31e-02	2.82e-01	8.07e-02	7.44e-02	1.42e-03	9.12e-04	1.65e-02
288	chr9	115608454	115608455	.	False	4.66e-03	1.54e-02	8.63e-04	1.69e-04	4.79e-03	4.72e-02	9.19e-01	1.60e-04	8.20e-04	1.73e-04
289	chr9	118969124	118969125	.	False	1.27e-01	3.71e-02	4.49e-03	1.20e-01	1.33e-01	2.83e-02	4.46e-02	8.18e-02	1.87e-01	7.59e-02
290	chr1	224710825	224710826	.	False	1.40e-02	3.47e-02	2.93e-03	8.37e-05	3.79e-03	5.40e-02	9.10e-01	6.30e-05	3.42e-04	1.20e-04
291	chr9	125133710	125133711	.	False	8.03e-01	9.13e-04	6.80e-01	1.55e-02	1.54e-01	1.20e-02	2.33e-02	2.01e-02	2.19e-04	1.22e-02
292	chr1	230308025	230308026	.	False	2.26e-03	3.86e-02	1.31e-03	2.28e-04	6.77e-03	4.26e-02	8.66e-01	1.77e-04	9.24e-03	1.54e-04
293	chr1	207069537	207069538	.	False	1.55e-02	2.05e-01	1.12e-03	6.61e-04	3.18e-03	1.03e-02	5.72e-01	3.53e-03	2.13e-02	1.52e-03
294	chr9	65971404	65971405	.	False	3.50e-01	1.94e-02	2.56e-01	6.51e-03	1.87e-01	1.41e-01	2.25e-01	9.86e-04	8.01e-04	4.08e-03
295	chr1	256028503	256028504	.	False	3.28e-02	5.78e-02	8.99e-03	2.31e-04	1.20e-02	1.34e-01	7.61e-01	2.17e-04	5.12e-04	2.85e-04
296	chr1	196853696	196853697	.	False	3.01e-03	1.33e-01	1.35e-03	9.23e-04	1.58e-02	6.46e-02	7.35e-01	5.78e-04	6.82e-03	1.05e-03
297	chr9	129696723	129696724	.	False	1.97e-01	1.12e-01	2.65e-01	2.47e-03	1.17e-01	1.43e-01	1.45e-01	1.74e-03	2.54e-03	4.46e-03
298	chr9	64959793	64959794	.	False	1.42e-01	2.36e-02	2.58e-01	2.64e-03	1.61e-01	1.87e-01	2.50e-01	8.76e-04	5.76e-04	2.64e-03
299	chr1	239254714	239254715	.	False	5.07e-01	2.81e-03	6.32e-01	4.27e-03	1.78e-01	2.12e-02	3.70e-02	5.55e-04	2.31e-04	7.47e-03
300	chr9	122465722	122465723	.	False	1.35e-01	4.36e-02	7.64e-02	1.81e-03	1.11e-01	2.32e-01	4.60e-01	9.30e-04	8.13e-04	2.29e-03
301	chr1	229935927	229935928	.	False	9.27e-03	9.91e-02	1.90e-03	4.51e-04	1.07e-02	6.06e-02	7.93e-01	6.07e-04	3.35e-03	7.03e-04
302	chr1	261845603	261845604	.	False	1.35e-01	3.49e-02	2.56e-01	5.69e-03	2.30e-01	1.17e-01	1.42e-01	1.40e-03	1.30e-03	1.17e-02
303	chr1	254584499	254584500	.	False	4.66e-01	7.36e-03	4.60e-01	6.77e-03	5.52e-02	6.82e-03	3.85e-02	2.39e-03	5.88e-04	7.01e-02
304	chr17	51187435	51187436	.	False	1.16e-01	7.00e-03	1.53e-01	1.93e-03	3.48e-01	2.70e-01	2.21e-01	1.86e-04	2.05e-04	3.26e-04
305	chr9	121336543	121336544	.	False	8.29e-03	7.14e-02	2.34e-03	1.83e-03	1.49e-02	1.02e-01	6.68e-01	3.73e-03	2.95e-02	2.63e-03
306	chr9	135031195	135031196	.	False	3.02e-02	2.10e-02	6.72e-02	7.13e-04	7.11e-02	2.63e-01	5.29e-01	2.35e-04	1.90e-03	2.57e-04
307	chr1	246786421	246786422	.	False	1.61e-03	1.91e-02	8.79e-04	5.21e-04	1.13e-02	5.51e-02	8.76e-01	2.49e-04	1.20e-02	1.51e-04
308	chr1	216770306	216770307	.	False	7.41e-04	5.36e-03	2.88e-04	9.46e-05	2.48e-03	1.84e-02	9.65e-01	8.36e-05	4.25e-03	3.97e-05
309	chr1	218626043	218626044	.	False	3.70e-02	2.63e-02	2.83e-02	3.09e-04	2.13e-02	1.52e-01	7.45e-01	1.80e-04	3.99e-04	2.53e-04
310	chr1	268272499	268272500	.	False	4.23e-01	2.00e-03	1.36e-01	9.83e-02	1.39e-01	2.02e-03	3.83e-03	2.47e-03	6.83e-04	1.47e-01
311	chr9	128878403	128878404	.	False	1.69e-03	9.14e-03	6.92e-04	6.63e-04	2.11e-02	1.20e-01	8.40e-01	3.85e-04	4.22e-03	1.50e-04
312	chr9	65371093	65371094	.	False	1.76e-01	9.67e-02	1.65e-01	2.12e-02	2.23e-01	6.15e-02	5.21e-02	6.29e-03	4.41e-03	4.70e-02
